id,t,patientAMKA,doctorAMKA,diagnosis
24299,2017-04-16 07:27:52,3563299140409708,3549504964126885,S52613B
24300,2017-04-16 07:43:17,5602218365731735,3528546887247160,M3504
24301,2017-04-16 07:45:13,589385265401329665,4986101036974,S82399F
24302,2017-04-16 07:53:58,3581809827611059,30417115040586,
24303,2017-04-16 08:00:40,5123544092389269,3538166810727911,M84454G
24304,2017-04-16 08:16:31,5100136235796448,3538166810727911,S62643S
24305,2017-04-16 08:27:45,3582206579432413,63048034991073397,S2223XB
24306,2017-04-16 08:44:28,5602229561502598,6042728556976184,
24307,2017-04-16 08:49:34,5100143016472181,4844890553480605,
24308,2017-04-16 08:50:14,5610912914923021,3533987886801784,
24309,2017-04-16 09:10:49,4017959916990,5100138761745641,
24312,2017-04-16 09:45:55,3568879343840745,374283551924806,
24314,2017-04-16 10:00:08,5018899506386857657,3549504964126885,S1121XS
24315,2017-04-16 10:00:32,3577171851210662,4986101036974,S82032C
24316,2017-04-16 10:04:06,374622238108194,63048034991073397,
24318,2017-04-16 10:06:42,3553784347471595,4913781114412342,S6699
24321,2017-04-16 10:10:47,490367893136716410,3537844417030308,
24323,2017-04-16 10:29:51,4903761620701603529,4844890553480605,
24325,2017-04-16 10:44:02,3537300788274728,3531589109644678,
24326,2017-04-16 10:51:24,560222326565065723,3528546887247160,W932XXD
24327,2017-04-16 10:55:47,30292093560545,36756544512499,
24328,2017-04-16 11:11:59,3540115119039201,30400751029246,
24330,2017-04-16 11:29:00,5100143016472181,3537844417030308,
24332,2017-04-16 11:38:02,3551107991179292,30400751029246,S6980XS
24333,2017-04-16 11:44:04,6304956959874739,3538166810727911,
24334,2017-04-16 11:44:10,3561202695177276,63048034991073397,
24335,2017-04-16 12:05:26,5602226787341653838,3533987886801784,H52532
24337,2017-04-16 12:12:45,3579790334307973,4913781114412342,
24340,2017-04-16 12:23:12,5121759631476318,3565872852409203,W9411XS
24341,2017-04-16 12:39:03,3581373642900270,3537859511007622,O2491
24342,2017-04-16 12:45:18,4017957756828,3549504964126885,
24344,2017-04-16 12:53:24,5048374309671784,6042728556976184,S63281S
24346,2017-04-16 13:06:18,3528736829355672,63048034991073397,W9411XS
24347,2017-04-16 13:09:14,4041373108257,3528546887247160,
24348,2017-04-16 13:15:10,3583283240150376,3531589109644678,V1900
24350,2017-04-16 13:16:22,6763925949141826,3538166810727911,
24351,2017-04-16 13:16:29,3569680519706036,3549504964126885,W932XXD
24352,2017-04-16 13:23:26,491105784498492432,201976947992697,H159
24353,2017-04-16 13:34:22,4911887537919672,4986101036974,M3504
24354,2017-04-16 13:34:47,3536481608222245,30417115040586,W932XXD
24356,2017-04-16 13:44:20,3559676801692688,30417115040586,
24357,2017-04-16 13:46:04,3556841537075862,3531589109644678,
24358,2017-04-16 13:47:18,604638893372396736,4844890553480605,S62643S
24359,2017-04-16 13:50:13,3583615698001025,5602233538436732,
24360,2017-04-16 13:50:19,3530446740508914,3537859511007622,L230
24361,2017-04-16 13:53:22,6378158596438652,5100177349948590,
24363,2017-04-16 13:59:57,3584100898092156,4913781114412342,W932XXD
24364,2017-04-16 14:13:47,3537832652223084,3537859511007622,S6980XS
24365,2017-04-16 14:13:57,5602226504212327,5100177349948590,M7501
24366,2017-04-16 14:22:28,5602254673355362,30400751029246,S56493
24370,2017-04-16 14:45:32,3557271380027944,3533987886801784,
24371,2017-04-16 14:47:08,3566597269428962,5100138761745641,
24372,2017-04-16 14:58:35,201574131461056,3528546887247160,
24374,2017-04-16 15:04:08,3583933721747641,633325356325741801,S82032C
24375,2017-04-16 15:13:49,633405855619976273,63048034991073397,S82871E
24376,2017-04-16 15:20:01,3553065412364091,30417115040586,W9411XS
24378,2017-04-16 15:28:41,4041594377136366,5100177349948590,M3504
24380,2017-04-16 15:49:16,6333993979127249,6331101528239306450,
24382,2017-04-16 15:53:41,3573805497408230,6304745877947815701,
24383,2017-04-16 16:07:48,3587140032153115,36756544512499,
24384,2017-04-16 16:23:20,3557907049710673,633325356325741801,O2491
24386,2017-04-16 16:39:22,3540801409624550,3549504964126885,
24387,2017-04-16 16:51:59,3549419673629956,3537844417030308,L230
24388,2017-04-16 16:52:12,3559676801692688,3549504964126885,
24389,2017-04-16 16:59:39,340632087612452,201976947992697,M1A079
24390,2017-04-16 17:00:02,6383115093626125,374622986283793,
24392,2017-04-16 17:08:59,3537408358856947,3531589109644678,W9411XS
24393,2017-04-16 17:09:23,3575851471835715,30400751029246,S83134A
24394,2017-04-16 17:12:09,3581373642900270,4913457862323862,
24395,2017-04-16 17:16:22,4026874826379778,36756544512499,
24397,2017-04-16 17:19:44,3537832652223084,3565872852409203,S82032C
24399,2017-04-16 17:27:34,670635591586262330,30400751029246,Y36040
24401,2017-04-16 17:30:57,5129351903340851,374288783393498,S82399F
24402,2017-04-16 17:32:18,3568409435398913,4986101036974,W1841
24404,2017-04-16 17:42:13,3534430614788782,5100177349948590,S56493
24406,2017-04-16 17:54:35,3550118153296130,5100177349948590,S82032C
24407,2017-04-16 17:55:05,3575393652474477,6304161666376116,S83134A
24408,2017-04-16 18:01:10,30367850459121,374288783393498,S62643S
24411,2017-04-16 18:13:11,3573972878258756,4913457862323862,S82871E
24413,2017-04-16 18:16:46,4936287679018702064,4913457862323862,S63281S
24415,2017-04-16 18:17:16,5140024974492811,5100177349948590,H52532
24416,2017-04-16 18:25:57,4905826088672539197,4844890553480605,S2223XB
24417,2017-04-16 18:30:54,560223052605779953,63048034991073397,M25262
24418,2017-04-16 18:35:00,3573661590523924,30400751029246,M84454G
24419,2017-04-16 18:40:34,3542850118905311,3533987886801784,
24420,2017-04-16 18:57:26,30504538737052,372301064587696,
24421,2017-04-16 19:09:19,4474151875160129,5602233538436732,S82871E
24422,2017-04-16 19:09:44,4911887537919672,3531589109644678,S1121XS
24423,2017-04-16 19:13:48,374283342676814,6304161666376116,M3504
24424,2017-04-16 19:16:56,6767904549088444,5602233538436732,H159
24426,2017-04-16 19:26:39,3535569555724907,4844890553480605,K449
24428,2017-04-16 19:35:32,201830499158753,5100138761745641,V1900
24429,2017-04-16 19:44:25,3566986469704647,3537859511007622,S56493
24431,2017-04-16 20:04:46,633373064197763454,5602233538436732,M84454G
24433,2017-04-16 20:17:45,5545069135243133,3537859511007622,S82032C
24434,2017-04-16 20:25:00,3543479725125318,30400751029246,V1900
24436,2017-04-16 20:45:51,67638034072661505,5100138761745641,S82871E
24440,2017-04-16 21:05:58,3546049634758728,5602233538436732,S62643S
24439,2017-04-16 21:05:58,4903063575098084862,36756544512499,S52613B
24441,2017-04-16 21:07:57,3573420340583260,30400751029246,L230
24443,2017-04-16 21:23:36,4405292274405493,3533987886801784,
24444,2017-04-16 21:43:19,3545177490615665,201976947992697,
24445,2017-04-16 21:45:34,4041596866820418,6304745877947815701,S83134A
24446,2017-04-16 21:46:54,5182969161074237,5100138761745641,
24447,2017-04-16 22:00:27,5527434248686937,30417115040586,S83134A
24450,2017-04-16 22:04:14,5641826963696853255,6304161666376116,H52532
24451,2017-04-16 22:05:03,5641823347649532369,6304161666376116,S82399F
24452,2017-04-16 22:11:02,3544567657077215,3538166810727911,
24453,2017-04-16 22:17:22,4936109433267869463,36756544512499,
24454,2017-04-16 22:19:42,201930901554928,374288783393498,M25262
24455,2017-04-16 22:24:06,4905283394323790270,30400751029246,L02225
24458,2017-04-16 22:44:26,4936287679018702064,201976947992697,M25262
24459,2017-04-16 22:45:10,30317037083922,3565872852409203,W1841
24461,2017-04-16 22:56:23,6304540170259241,3538166810727911,
24462,2017-04-16 22:56:28,201574131461056,372301064587696,S6980XS
24463,2017-04-16 22:59:15,3542118595780643,3549504964126885,
24467,2017-04-16 23:41:32,3589607472770853,6304161666376116,S52613B
24468,2017-04-16 23:45:24,3539639639535854,3533987886801784,H52532
24470,2017-04-16 23:53:43,3537282044789279,6304161666376116,S52613B
24471,2017-04-17 00:05:51,6706453446740446,3531589109644678,H159
24472,2017-04-17 00:13:58,6370096883255470,372301064587696,W932XXD
24473,2017-04-17 00:14:52,5543843885085148,5602233538436732,L230
24474,2017-04-17 00:21:57,3536011778255558,3565872852409203,
24477,2017-04-17 00:36:11,67637192646007042,374288783393498,
24478,2017-04-17 00:36:49,6706453446740446,633325356325741801,S62643S
24479,2017-04-17 00:42:56,201876882989627,30400751029246,W932XXD
24480,2017-04-17 00:48:43,4026978897328729,372301064587696,S1121XS
24482,2017-04-17 00:51:30,3583597632627356,5602233538436732,H159
24483,2017-04-17 00:51:48,5508360323936983,374288783393498,M1A079
24484,2017-04-17 00:56:00,30293709491331,6304745877947815701,M84454G
24485,2017-04-17 00:58:08,5007663995533756,30417115040586,W932XXD
24486,2017-04-17 00:59:51,5412176002245321,374622986283793,W932XXD
24487,2017-04-17 00:59:59,5002352511322069,201976947992697,M3504
24488,2017-04-17 01:02:11,6333525019217532733,4986101036974,S82871E
24490,2017-04-17 01:16:42,5010120072484713,3538166810727911,H159
24494,2017-04-17 01:39:36,5108756810077922,30400751029246,M84454G
24495,2017-04-17 01:40:08,3586764535002460,63048034991073397,
24496,2017-04-17 01:52:28,374288608687710,4986101036974,W932XXD
24498,2017-04-17 02:00:24,3548950820137239,30400751029246,H52532
24499,2017-04-17 02:11:41,3547969558067500,372301064587696,M3504
24500,2017-04-17 02:26:55,3561671576016672,3565165312704283,S82399F
24501,2017-04-17 02:29:17,5602213373669886,3538166810727911,
24503,2017-04-17 02:41:17,3534365056454966,3565872852409203,K449
24504,2017-04-17 02:45:19,3585368322702059,3565165312704283,
24506,2017-04-17 02:55:10,5100136235796448,3537859511007622,
24507,2017-04-17 03:04:01,3580075982230587,6304745877947815701,L230
24508,2017-04-17 03:11:39,4917350859351523,374622986283793,S6699
24509,2017-04-17 03:12:29,6706253316800738585,4844890553480605,W9411XS
24510,2017-04-17 03:21:43,30141903992259,5100177349948590,S6980XS
24511,2017-04-17 03:24:56,5475235715910391,3549504964126885,
24512,2017-04-17 03:42:18,3538730905417819,6042728556976184,
24513,2017-04-17 03:45:37,4017950622407,4913457862323862,
24514,2017-04-17 03:50:57,3551132462049444,6331101528239306450,
24516,2017-04-17 04:01:25,3575678313891618,5602233538436732,S1121XS
24517,2017-04-17 04:05:22,30120732293394,3533987886801784,
24519,2017-04-17 04:13:42,3576562192639646,372301064587696,S6980XS
24522,2017-04-17 04:31:38,5100145798892023,374288783393498,S6980XS
24523,2017-04-17 04:33:36,30404650997339,6331101528239306450,L230
24525,2017-04-17 04:56:52,5602259627769501,3531589109644678,
24526,2017-04-17 05:05:49,4903009186673233,3528546887247160,M25262
24527,2017-04-17 05:15:12,502040037202729819,4844890553480605,L02225
24529,2017-04-17 05:26:35,4175003847889768,36756544512499,S6980XS
24531,2017-04-17 05:47:22,3579226458500911,6304161666376116,V1900
24532,2017-04-17 05:48:11,36939305617117,6304745877947815701,
24533,2017-04-17 05:57:40,3573306337446548,374288783393498,M3504
24535,2017-04-17 06:22:49,6767904549088444,374622986283793,
24536,2017-04-17 06:28:29,3553957402887695,6304161666376116,
24537,2017-04-17 06:35:56,4041591421136,374622986283793,S52613B
24539,2017-04-17 06:49:21,3579417993552737,6042728556976184,M25262
24542,2017-04-17 06:56:58,3554426210723624,3531589109644678,
24544,2017-04-17 07:05:58,3543325751139642,5100177349948590,S52613B
24545,2017-04-17 07:13:31,3589645973386027,6304161666376116,
24546,2017-04-17 07:14:44,60463131965019539,63048034991073397,M1A079
24547,2017-04-17 07:15:39,3545307573588402,374622986283793,S82871E
24548,2017-04-17 07:20:30,5545069135243133,374622986283793,
24549,2017-04-17 07:24:45,4913280167883400,63048034991073397,H159
24550,2017-04-17 07:26:17,5602226787341653838,4844890553480605,S63281S
24551,2017-04-17 07:29:55,3539639639535854,4986101036974,
24552,2017-04-17 07:35:04,3549419673629956,6042728556976184,S6699
24553,2017-04-17 07:48:46,3534608921626999,6304745877947815701,
24554,2017-04-17 07:57:12,3544551432084910,6331101528239306450,
24555,2017-04-17 08:04:39,5602232985356872,6331101528239306450,
24557,2017-04-17 08:45:18,36809324441726,633325356325741801,
24559,2017-04-17 08:58:13,3543479725125318,5100138761745641,
24560,2017-04-17 08:58:30,5641829595096223841,36756544512499,H159
24563,2017-04-17 09:14:08,201751482174385,374283551924806,M7501
24564,2017-04-17 09:19:36,5048379546293029,4913781114412342,Y36040
24565,2017-04-17 09:25:26,6378158596438652,3549504964126885,
24566,2017-04-17 09:26:31,201849497446820,201976947992697,
24567,2017-04-17 09:29:59,3580351532708780,3533987886801784,H52532
24568,2017-04-17 09:30:28,3569054023244050,372301064587696,M25262
24569,2017-04-17 09:36:20,3554450461336720,30400751029246,
24570,2017-04-17 09:39:37,5137008055745838,63048034991073397,S6699
24571,2017-04-17 09:44:35,5602223679431287,374288783393498,H52532
24572,2017-04-17 09:48:21,675979964770198789,6304161666376116,
24573,2017-04-17 09:50:15,5580024776198027,374283551924806,S52613B
24574,2017-04-17 09:56:34,3545805716040769,201976947992697,W1841
24575,2017-04-17 09:59:24,67638034072661505,5100177349948590,M7501
24576,2017-04-17 10:00:18,677157553714643982,4844890553480605,
24577,2017-04-17 10:13:05,4936287679018702064,4913781114412342,
24578,2017-04-17 10:35:33,3561705755637245,6304745877947815701,V1900
24579,2017-04-17 10:49:06,3580722858621551,36756544512499,M1A079
24580,2017-04-17 10:54:06,3532474312971656,6042728556976184,S62643S
24581,2017-04-17 11:11:56,3576656471906450,3531589109644678,S6699
24582,2017-04-17 11:21:43,6709628603167635,6304161666376116,
24583,2017-04-17 11:27:09,3564460405215698,633325356325741801,W9411XS
24587,2017-04-17 11:42:29,3584777075588336,4986101036974,S56493
24588,2017-04-17 11:49:30,3575851471835715,6304745877947815701,S6699
24589,2017-04-17 12:14:46,3531359330584592,5100177349948590,S2223XB
24590,2017-04-17 12:23:37,3536536262191372,5602233538436732,
24591,2017-04-17 12:26:00,3556302141816084,30400751029246,
24593,2017-04-17 12:44:25,3568453812201829,3537844417030308,H159
24594,2017-04-17 12:47:06,5602259408070400,5100177349948590,L02225
24595,2017-04-17 13:01:33,3541012807041970,4913457862323862,
24597,2017-04-17 13:09:06,4917498537351579,4986101036974,
24598,2017-04-17 13:18:08,3560561878702809,3538166810727911,S83134A
24599,2017-04-17 14:07:22,30282693312215,5100138761745641,
24602,2017-04-17 14:28:15,4913296699507317,3531589109644678,L02225
24603,2017-04-17 14:40:15,56022121291693505,3565872852409203,
24604,2017-04-17 14:44:11,3585313417632167,3538166810727911,V1900
24605,2017-04-17 14:50:59,5020219056074686,5100138761745641,S56493
24607,2017-04-17 15:05:25,4903087936733002,372301064587696,W1841
24608,2017-04-17 15:08:44,337941168155363,374283551924806,W1841
24609,2017-04-17 15:13:58,3589651246499050,3533987886801784,L02225
24610,2017-04-17 15:20:38,337941168155363,3565165312704283,K449
24611,2017-04-17 15:26:13,4041372021543,5100138761745641,S6980XS
24612,2017-04-17 15:29:47,3589041975160190,3528546887247160,
24613,2017-04-17 15:38:08,3544551432084910,30417115040586,
24614,2017-04-17 15:41:57,4021987422411160,3565165312704283,M84454G
24615,2017-04-17 15:43:41,3558532179611951,4986101036974,
24616,2017-04-17 15:44:05,3536011778255558,36756544512499,W1841
24618,2017-04-17 16:13:39,5580024776198027,374288783393498,
24619,2017-04-17 16:18:46,3577171851210662,3549504964126885,L02225
24620,2017-04-17 16:20:14,4936109433267869463,3533987886801784,
24622,2017-04-17 16:28:13,5100171951201141,374622986283793,W932XXD
24624,2017-04-17 16:33:25,5602220309420706,4913457862323862,T81516S
24625,2017-04-17 16:36:11,3567249601622626,30400751029246,
24626,2017-04-17 17:01:22,6767904549088444,374288783393498,
24628,2017-04-17 17:18:10,3537282044789279,3537844417030308,M7501
24629,2017-04-17 17:22:40,5048379546293029,30400751029246,S82871E
24630,2017-04-17 17:23:54,3534430614788782,63048034991073397,
24631,2017-04-17 17:25:39,4026654668402395,201976947992697,
24632,2017-04-17 17:26:57,374288608687710,3528546887247160,H159
24635,2017-04-17 17:35:20,3584829918317314,372301064587696,T81516S
24636,2017-04-17 17:38:21,5002356303319423,6331101528239306450,L230
24637,2017-04-17 17:47:08,630425030203930423,3531589109644678,W932XXD
24638,2017-04-17 18:18:55,372301050780081,63048034991073397,
24639,2017-04-17 18:32:31,3568879343840745,6042728556976184,M25262
24641,2017-04-17 19:06:21,3564460405215698,372301064587696,L230
24642,2017-04-17 19:21:58,372301561919665,6304745877947815701,
24644,2017-04-17 19:48:47,3548763441883556,3549504964126885,S1121XS
24646,2017-04-17 20:18:36,676185637999326252,6304745877947815701,S83134A
24647,2017-04-17 20:25:23,6304466949858840015,6042728556976184,S56493
24648,2017-04-17 20:26:30,3538790748730612,3533987886801784,
24649,2017-04-17 20:29:38,3584777075588336,374288783393498,H52532
24650,2017-04-17 20:43:57,5602259627769501,4986101036974,
24652,2017-04-17 21:05:45,372301088035334,5602233538436732,
24653,2017-04-17 21:13:47,3535820325465606,3531589109644678,M1A079
24654,2017-04-17 21:18:59,6761207765447342262,6042728556976184,
24655,2017-04-17 21:20:43,372301803678236,4986101036974,S6980XS
24656,2017-04-17 21:22:22,3536481608222245,4913781114412342,Y36040
24657,2017-04-17 21:30:29,3584100898092156,3533987886801784,L02225
24658,2017-04-17 21:41:30,4017957756828,6042728556976184,
24659,2017-04-17 21:52:55,30018224649257,5100138761745641,M84454G
24660,2017-04-17 21:55:29,3562071418069220,36756544512499,W1841
24661,2017-04-17 21:57:11,3567727380334331,36756544512499,S2223XB
24664,2017-04-17 22:12:46,3581339435042307,6304745877947815701,V1900
24666,2017-04-17 22:24:22,5121759631476318,6304745877947815701,V1900
24667,2017-04-17 22:34:18,3554087326413011,372301064587696,S52282F
24668,2017-04-17 22:52:43,3563176047902284,5602233538436732,W932XXD
24669,2017-04-17 23:00:00,6377068029234530,30400751029246,
24672,2017-04-17 23:34:19,5602217136669216,5100138761745641,S82399F
24674,2017-04-17 23:45:18,5610953823372892,5100138761745641,M84454G
24675,2017-04-17 23:53:21,5602215389554408,3565165312704283,O2491
24676,2017-04-17 23:57:32,3588583286148761,6042728556976184,L02225
24679,2017-04-18 00:26:34,3573819519378792,3533987886801784,O2491
24680,2017-04-18 00:27:54,5602238569085019,374288783393498,K449
24681,2017-04-18 00:47:15,5105174159140017,372301064587696,
24682,2017-04-18 00:51:18,3551107991179292,3565165312704283,
24683,2017-04-18 00:58:40,4017950622407,63048034991073397,M1A079
24684,2017-04-18 01:01:35,5435893018054249,201976947992697,S6980XS
24685,2017-04-18 01:01:48,3541585848498473,3531589109644678,
24686,2017-04-18 01:04:05,3535567980709675,3538166810727911,
24687,2017-04-18 01:08:11,3537408358856947,201976947992697,S6699
24689,2017-04-18 01:16:15,560225369576200506,201976947992697,T81516S
24692,2017-04-18 01:20:37,3583082199618098,6331101528239306450,S83134A
24693,2017-04-18 01:20:53,374622096018394,3537859511007622,S6699
24695,2017-04-18 01:32:05,3528504955299860,3528546887247160,S6980XS
24696,2017-04-18 01:36:26,3556841537075862,3565165312704283,M3504
24698,2017-04-18 01:48:51,4911916079353036222,374288783393498,
24699,2017-04-18 01:51:03,4508633736559144,3565165312704283,
24700,2017-04-18 01:58:35,3562152859902762,3537859511007622,T81516S
24701,2017-04-18 02:02:28,3564113919384530,4986101036974,S83134A
24703,2017-04-18 02:07:54,5602248005851858,6304161666376116,S82871E
24705,2017-04-18 02:15:22,6767054513908449072,3531589109644678,
24706,2017-04-18 02:16:50,3556841537075862,63048034991073397,W932XXD
24707,2017-04-18 02:21:27,5182969161074237,36756544512499,
24708,2017-04-18 02:22:48,3579891062029878,63048034991073397,H159
24709,2017-04-18 02:36:29,372301317520189,3533987886801784,M3504
24711,2017-04-18 02:58:37,3584141121500060,3549504964126885,
24713,2017-04-18 03:22:56,3584777075588336,3549504964126885,S2223XB
24714,2017-04-18 03:27:28,3554169654704920,3533987886801784,L230
24715,2017-04-18 03:29:40,3551218149514239,372301064587696,S82871E
24717,2017-04-18 03:37:42,4017954515276,5100177349948590,M84454G
24718,2017-04-18 03:40:22,3531989192536700,6042728556976184,
24721,2017-04-18 04:02:10,6304706039760903448,5602233538436732,S62643S
24722,2017-04-18 04:12:04,4917475325011888,4913457862323862,L230
24723,2017-04-18 04:21:22,3560308459243195,372301064587696,S6699
24725,2017-04-18 04:31:19,201798713359251,6331101528239306450,
24726,2017-04-18 04:32:18,5108758701390869,4986101036974,
24727,2017-04-18 04:32:19,374622238108194,374622986283793,S1121XS
24728,2017-04-18 04:35:09,6378158596438652,6331101528239306450,H52532
24729,2017-04-18 04:45:33,63048589489145916,633325356325741801,
24732,2017-04-18 05:11:09,5602254673355362,6304745877947815701,
24733,2017-04-18 05:13:03,589397306757061738,6304745877947815701,V1900
24735,2017-04-18 05:18:11,491105784498492432,6042728556976184,S82871E
24736,2017-04-18 05:22:52,374283342676814,5100138761745641,
24737,2017-04-18 05:25:46,3575393652474477,374288783393498,S56493
24738,2017-04-18 05:27:30,5140024974492811,3565872852409203,M25262
24739,2017-04-18 05:41:13,3583156151041158,6042728556976184,S63281S
24740,2017-04-18 05:41:37,5602218365731735,6304161666376116,
24742,2017-04-18 05:47:58,4021987422411160,3537844417030308,S82871E
24745,2017-04-18 06:03:47,5328253956382294,3537859511007622,S82871E
24746,2017-04-18 06:06:13,5508360323936983,30417115040586,S82399F
24747,2017-04-18 06:23:34,3537408358856947,6331101528239306450,W1841
24748,2017-04-18 06:35:51,3529327676458733,5100177349948590,
24751,2017-04-18 06:37:21,4917395086679683,201976947992697,S82871E
24753,2017-04-18 06:50:33,6759295021711342,3528546887247160,
24754,2017-04-18 07:46:20,3544551432084910,6042728556976184,W1841
24756,2017-04-18 07:51:07,4026484231270644,372301064587696,
24758,2017-04-18 08:08:47,3580880336366668,36756544512499,M1A079
24761,2017-04-18 08:16:15,3542275521475035,3537859511007622,S82032C
24762,2017-04-18 08:17:32,201506598071432,63048034991073397,W1841
24763,2017-04-18 08:24:56,3547261302081064,372301064587696,
24764,2017-04-18 08:32:49,5641823347649532369,3533987886801784,S82871E
24765,2017-04-18 08:36:40,3575311234084721,30417115040586,W9411XS
24767,2017-04-18 08:42:39,3556671389069196,30417115040586,L230
24768,2017-04-18 08:47:49,3566986469704647,5602233538436732,Y36040
24769,2017-04-18 08:50:46,5571598653743345,374283551924806,
24770,2017-04-18 08:51:54,3554426210723624,6304161666376116,
24771,2017-04-18 09:01:21,337941309625258,201976947992697,L02225
24772,2017-04-18 09:20:52,6709308003864899979,4844890553480605,
24773,2017-04-18 09:25:16,5100145798892023,3549504964126885,S82399F
24774,2017-04-18 09:32:18,3581373642900270,3537844417030308,
24775,2017-04-18 09:35:09,6706149057151272125,3528546887247160,M7501
24778,2017-04-18 09:44:12,5319072946499435,374288783393498,M3504
24779,2017-04-18 09:44:13,3555268618905257,3537859511007622,
24780,2017-04-18 09:45:48,337941963147938,4986101036974,
24781,2017-04-18 09:50:59,6767948870085131,4913781114412342,H52532
24782,2017-04-18 09:53:39,3581809827611059,201976947992697,T81516S
24783,2017-04-18 09:54:04,3573420340583260,6042728556976184,H52532
24784,2017-04-18 09:54:29,30314134227387,36756544512499,S82871E
24786,2017-04-18 10:00:48,3551736523516108,36756544512499,
24787,2017-04-18 10:11:58,5497430508452545,372301064587696,W1841
24788,2017-04-18 10:16:37,3549450688022374,36756544512499,
24789,2017-04-18 10:23:15,3539882982825718,3531589109644678,S52613B
24790,2017-04-18 10:26:14,6709308003864899979,374283551924806,K449
24792,2017-04-18 10:35:22,3584724229337632,5100177349948590,W1841
24794,2017-04-18 10:59:40,5108754918350101,4986101036974,V1900
24796,2017-04-18 11:01:50,6333695029171347,6304161666376116,
24797,2017-04-18 11:03:16,4017956096691684,30417115040586,W932XXD
24800,2017-04-18 11:34:25,3583458531682572,3528546887247160,
24801,2017-04-18 11:42:38,3540115119039201,30417115040586,T81516S
24802,2017-04-18 12:08:45,3548667949878671,5602233538436732,S63281S
24803,2017-04-18 12:09:57,3575393652474477,6042728556976184,Y36040
24805,2017-04-18 12:24:16,633110634535951652,3565872852409203,S6980XS
24806,2017-04-18 12:33:08,30317037083922,4844890553480605,M7501
24807,2017-04-18 12:33:47,374283853795888,3533987886801784,
24809,2017-04-18 13:01:47,5893271438423896080,63048034991073397,H159
24810,2017-04-18 13:06:25,3544567657077215,30400751029246,S82399F
24812,2017-04-18 13:09:37,3547374203778454,5100177349948590,
24813,2017-04-18 13:14:15,4405454004615185,6042728556976184,S1121XS
24814,2017-04-18 13:17:43,4911280411516097,3549504964126885,
24817,2017-04-18 13:41:32,30120732293394,3531589109644678,W1841
24818,2017-04-18 13:48:52,3568879343840745,3538166810727911,S6980XS
24819,2017-04-18 13:50:41,6379762040191863,4986101036974,S6699
24820,2017-04-18 13:56:20,3537408358856947,374622986283793,
24821,2017-04-18 13:57:29,3546528948458455,3537844417030308,
24822,2017-04-18 13:57:57,30317037083922,3528546887247160,
24825,2017-04-18 14:21:43,372301317520189,6042728556976184,H159
24828,2017-04-18 14:31:43,5108758701390869,5100138761745641,S83134A
24831,2017-04-18 14:37:27,3533216435678646,633325356325741801,
24832,2017-04-18 14:39:11,6390299160388248,374288783393498,
24833,2017-04-18 14:49:47,5020219056074686,3537844417030308,S63281S
24834,2017-04-18 15:24:34,4021987422411160,633325356325741801,
24835,2017-04-18 15:25:08,3563489467596662,3531589109644678,S63281S
24836,2017-04-18 15:32:53,3577171851210662,5100138761745641,
24837,2017-04-18 15:35:50,6370096883255470,6042728556976184,W932XXD
24838,2017-04-18 15:44:59,3583418161262483,3565872852409203,
24841,2017-04-18 16:12:23,4903747471276706209,3531589109644678,S82399F
24842,2017-04-18 16:32:03,6709170882200779,6304745877947815701,
24843,2017-04-18 16:34:36,5527434248686937,3565165312704283,
24844,2017-04-18 16:38:05,4017959916990,372301064587696,
24845,2017-04-18 16:38:40,4017950726976,3533987886801784,
24847,2017-04-18 16:49:59,3532474312971656,3537859511007622,V1900
24848,2017-04-18 16:52:36,4017954051553,36756544512499,
24849,2017-04-18 17:09:02,5610909258634941,4913457862323862,
24850,2017-04-18 17:14:16,3549323398766772,3537844417030308,W9411XS
24851,2017-04-18 17:17:10,3537866689172849,3531589109644678,Y36040
24852,2017-04-18 17:21:05,3566580969886630,5602233538436732,S52282F
24854,2017-04-18 17:28:21,633446124738845740,3565165312704283,S82399F
24857,2017-04-18 17:39:41,3529327676458733,4986101036974,M84454G
24859,2017-04-18 17:49:47,3548720886885249,372301064587696,
24860,2017-04-18 17:51:30,4508374211769466,633325356325741801,W932XXD
24861,2017-04-18 18:11:03,3535463307329761,3549504964126885,
24862,2017-04-18 18:14:15,3540539460063538,633325356325741801,S83134A
24864,2017-04-18 18:18:27,3528455859117403,3538166810727911,
24866,2017-04-18 18:23:32,372301317520189,3549504964126885,
24867,2017-04-18 18:31:24,4844125933366236,63048034991073397,M84454G
24868,2017-04-18 18:44:44,3589129527058382,4986101036974,S52613B
24870,2017-04-18 18:46:03,67638034072661505,201976947992697,
24872,2017-04-18 18:50:06,5610242595212175,5602233538436732,S1121XS
24873,2017-04-18 18:51:01,5100138874617893,6042728556976184,K449
24874,2017-04-18 18:55:36,5610979737489985,3528546887247160,S6699
24875,2017-04-18 18:57:00,30292093560545,3528546887247160,S6980XS
24876,2017-04-18 19:00:04,3589651246499050,3565872852409203,L230
24879,2017-04-18 19:09:07,374288482149514,3537844417030308,H159
24880,2017-04-18 19:13:33,372301317520189,6304745877947815701,S6699
24881,2017-04-18 19:25:13,3530902436302541,3528546887247160,
24883,2017-04-18 19:32:03,633379798810452128,3549504964126885,S82399F
24885,2017-04-18 20:21:32,6767904549088444,3537859511007622,M84454G
24886,2017-04-18 20:29:01,3584724229337632,5602233538436732,
24887,2017-04-18 20:40:43,4175002793014041,36756544512499,
